Time Serie,EU/US,EU_pct,EU_cumpct,UK/US,UK_pct,UK_cumpct,INDIA/US,INDIA_pct,INDIA_cumpct,SRLNK/US,SRLNK_pct,SRLNK _cumpct
5/11/10,0.7865,1.16,-16.83,0.6688,0.18,13.68,45.08,0.58,-2.5,113.65,0.02,46.51
5/12/10,0.791,0.57,-16.26,0.6732,0.66,14.33,45,-0.04,-2.54,113.65,0,46.51
5/13/10,0.7957,0.59,-15.66,0.6822,1.34,15.67,45.2,-0.18,-2.72,113.6,-0.04,46.46
5/14/10,0.8071,1.43,-14.23,0.687,0.7,16.37,45.51,0.44,-2.28,113.65,0.04,46.51
5/17/10,0.8131,0.74,-13.49,0.695,1.16,17.54,45.51,0.69,-1.59,113.7,0.04,46.55
5/18/10,0.8092,-0.48,-13.97,0.6926,-0.35,17.19,46.27,0,-1.59,113.7,0,46.55
5/19/10,0.8119,0.33,-13.63,0.6969,0.62,17.81,46.8,1.67,0.08,113.65,-0.04,46.51
5/20/10,0.8084,-0.43,-14.06,0.6972,0.04,17.86,46.9,1.15,1.23,113.75,0.09,46.59
5/21/10,0.7952,-1.63,-15.7,0.6913,-0.85,17.01,46.97,0.21,1.44,113.78,0.03,46.62
5/24/10,0.8061,1.37,-14.33,0.6927,0.2,17.21,47.49,0.15,1.59,113.75,-0.03,46.59
5/25/10,0.8144,1.03,-13.3,0.6968,0.59,17.81,47.1,1.11,2.7,113.75,0,46.59
5/26/10,0.8181,0.45,-12.84,0.6944,-0.34,17.46,46.71,-0.82,1.88,113.9,0.13,46.73
5/27/10,0.8084,-1.19,-14.03,0.6864,-1.15,16.31,46.31,-0.83,1.05,113.9,0,46.73
5/28/10,0.8085,0.01,-14.02,0.69,0.52,16.83,47.08,-0.86,0.19,113.9,0,46.73
6/1/10,0.8153,0.84,-13.17,0.6815,-1.23,15.6,46.89,1.66,1.85,113.75,-0.13,46.59
6/2/10,0.8193,0.49,-12.68,0.683,0.22,15.82,46.55,-0.4,1.45,113.55,-0.18,46.42
6/3/10,0.8201,0.1,-12.59,0.6842,0.18,16,46.85,-0.73,0.72,113.65,0.09,46.51
6/4/10,0.8335,1.63,-10.95,0.69,0.85,16.85,47.08,0.64,1.36,113.55,-0.09,46.42
6/7/10,0.8362,0.32,-10.63,0.6898,-0.03,16.82,46.82,0.49,1.85,113.65,0.09,46.51
6/8/10,0.8337,-0.3,-10.93,0.6934,0.52,17.34,46.95,-0.55,1.3,113.65,0,46.51
6/9/10,0.8302,-0.42,-11.35,0.6856,-1.12,16.21,46.89,0.28,1.58,113.55,-0.09,46.42
6/10/10,0.8257,-0.54,-11.89,0.6815,-0.6,15.62,46.76,-0.13,1.45,113.6,0.04,46.46
6/11/10,0.828,0.28,-11.61,0.6875,0.88,16.5,46.4,-0.28,1.17,113.48,-0.11,46.36
6/14/10,0.8145,-1.63,-13.24,0.677,-1.53,14.97,46.41,-0.77,0.4,113.52,0.04,46.39
6/15/10,0.8112,-0.41,-13.65,0.6744,-0.38,14.58,46.43,0.02,0.42,113.52,0,46.39
6/16/10,0.8115,0.04,-13.61,0.6739,-0.07,14.51,46.22,0.04,0.46,113.4,-0.11,46.29
6/17/10,0.8087,-0.35,-13.95,0.6754,0.22,14.73,45.96,-0.45,0.01,113.5,0.09,46.37
6/18/10,0.8091,0.05,-13.91,0.6763,0.13,14.87,45.64,-0.56,-0.55,113.5,0,46.37
6/21/10,0.8074,-0.21,-14.12,0.6745,-0.27,14.6,46,-0.7,-1.25,113.45,-0.04,46.33
6/22/10,0.8128,0.67,-13.45,0.6734,-0.16,14.44,46.185,0.79,-0.46,113.55,0.09,46.42
6/23/10,0.8123,-0.06,-13.51,0.6688,-0.68,13.75,46.4775,0.4,-0.06,113.61,0.05,46.47
6/24/10,0.8138,0.18,-13.32,0.6673,-0.22,13.53,46.36,0.63,0.57,113.6,-0.01,46.46
6/25/10,0.8109,-0.36,-13.68,0.6673,0,13.53,46.2,-0.25,0.32,113.6,0,46.46
6/28/10,0.812,0.14,-13.54,0.6623,-0.75,12.78,46.4,-0.35,-0.03,113.6,0,46.46
6/29/10,0.8205,1.05,-12.5,0.6631,0.12,12.9,46.41,0.43,0.4,113.5,-0.09,46.37
6/30/10,0.8136,-0.84,-13.34,0.669,0.89,13.79,46.59,0.02,0.42,113.55,0.04,46.42
7/1/10,0.8023,-1.39,-14.73,0.6611,-1.18,12.61,46.55,0.39,0.81,113.45,-0.09,46.33
7/2/10,0.7951,-0.9,-15.62,0.6588,-0.35,12.26,46.76,-0.09,0.72,113.35,-0.09,46.24
7/6/10,0.7908,-0.54,-16.17,0.6588,0,12.26,46.96,0.45,1.17,113.4,0.04,46.29
7/7/10,0.794,0.4,-15.76,0.6588,0,12.26,46.865,0.43,1.6,113.35,-0.04,46.24
7/8/10,0.7885,-0.69,-16.45,0.6598,0.15,12.41,46.66,-0.2,1.4,113.43,0.07,46.31
7/9/10,0.7912,0.34,-16.11,0.6625,0.41,12.82,46.66,-0.44,0.96,113.4,-0.03,46.29
7/12/10,0.7954,0.53,-15.58,0.666,0.53,13.35,46.74,0,0.96,113.15,-0.22,46.07
7/13/10,0.7862,-1.16,-16.74,0.659,-1.05,12.3,46.71,0.17,1.13,113.05,-0.09,45.98
7/14/10,0.784,-0.28,-17.02,0.6543,-0.71,11.59,46.5,-0.06,1.07,112.95,-0.09,45.89
7/15/10,0.7756,-1.07,-18.09,0.6504,-0.6,10.99,46.7,-0.45,0.62,112.85,-0.09,45.8
7/16/10,0.7741,-0.19,-18.28,0.6541,0.57,11.56,47.1,0.43,1.05,112.7,-0.13,45.67
7/19/10,0.7714,-0.35,-18.63,0.6569,0.43,11.99,47.23,0.86,1.91,112.7,0,45.67
7/20/10,0.7749,0.45,-18.18,0.6555,-0.21,11.78,47.08,0.28,2.19,112.8,0.09,45.76
7/21/10,0.7802,0.68,-17.49,0.6579,0.37,12.14,47.12,-0.32,1.87,112.75,-0.04,45.71
7/22/10,0.775,-0.67,-18.16,0.6543,-0.55,11.59,46.9,0.09,1.96,112.72,-0.03,45.69
7/23/10,0.7768,0.23,-17.93,0.6483,-0.92,10.68,47.04,-0.47,1.49,112.72,0,45.69
7/26/10,0.7702,-0.85,-18.78,0.6456,-0.42,10.26,46.25,0.3,1.79,112.8,0.07,45.76
7/27/10,0.7702,0,-18.78,0.6436,-0.31,9.95,46.7,-1.68,0.11,112.76,-0.04,45.72
7/28/10,0.7693,-0.12,-18.89,0.6406,-0.47,9.48,46.53,0.97,1.08,112.5,-0.23,45.49
7/29/10,0.7655,-0.49,-19.39,0.6414,0.12,9.61,46.35,-0.36,0.72,112.52,0.02,45.51
7/30/10,0.7652,-0.04,-19.43,0.6364,-0.78,8.83,46.09,-0.39,0.33,112.75,0.2,45.71
8/2/10,0.7591,-0.8,-20.22,0.629,-1.16,7.67,46.11,-0.56,-0.23,112.45,-0.27,45.45
8/3/10,0.7553,-0.5,-20.72,0.6273,-0.27,7.4,46.02,0.04,-0.19,112.3,-0.13,45.31
8/4/10,0.76,0.62,-20.1,0.6294,0.33,7.73,46.06,-0.2,-0.39,112.3,0,45.31
8/5/10,0.7601,0.01,-20.09,0.6305,0.17,7.91,45.94,0.09,-0.3,112.3,0,45.31
8/6/10,0.7529,-0.95,-21.04,0.6258,-0.75,7.16,46.07,-0.26,-0.56,112.3,0,45.31
8/9/10,0.7552,0.31,-20.73,0.6272,0.22,7.38,46.3,0.28,-0.28,112.25,-0.04,45.27
8/10/10,0.7637,1.13,-19.61,0.6339,1.07,8.45,46.66,0.5,0.22,112.35,0.09,45.36
8/11/10,0.7753,1.52,-18.09,0.6374,0.55,9.01,46.7,0.78,1,112.3,-0.04,45.31
8/12/10,0.7772,0.25,-17.84,0.6421,0.74,9.74,46.61,0.09,1.09,112.3,0,45.31
8/13/10,0.7833,0.78,-17.06,0.6418,-0.05,9.7,46.68,-0.19,0.9,112.3,0,45.31
8/16/10,0.7789,-0.56,-17.62,0.6378,-0.62,9.07,46.6,0.15,1.05,112.4,0.09,45.4
8/17/10,0.7758,-0.4,-18.02,0.6416,0.6,9.67,46.54,-0.17,0.88,112.35,-0.04,45.36
8/18/10,0.7769,0.14,-17.87,0.6402,-0.22,9.45,46.35,-0.13,0.75,112.4,0.04,45.4
8/19/10,0.779,0.27,-17.6,0.6405,0.05,9.5,45.7,-0.41,0.34,112.35,-0.04,45.36
8/20/10,0.7882,1.18,-16.42,0.6445,0.62,10.12,46.5,-1.4,-1.06,112.25,-0.09,45.27
8/23/10,0.7897,0.19,-16.23,0.6438,-0.11,10.01,46.86,1.75,0.69,112.4,0.13,45.4
8/24/10,0.789,-0.09,-16.32,0.6464,0.4,10.42,46.87,0.77,1.46,112.4,0,45.4
8/25/10,0.7904,0.18,-16.14,0.6468,0.06,10.48,46.78,0.02,1.48,112.53,0.12,45.52
8/26/10,0.7863,-0.52,-16.66,0.6421,-0.73,9.75,46.8,-0.19,1.29,112.55,0.02,45.54
8/27/10,0.7834,-0.37,-17.03,0.644,0.3,10.05,46.87,0.04,1.33,112.6,0.04,45.58
8/30/10,0.7883,0.63,-16.41,0.6463,0.36,10.4,47.02,0.15,1.48,112.65,0.04,45.62
8/31/10,0.7872,-0.14,-16.55,0.6511,0.74,11.15,46.74,0.32,1.8,112.7,0.04,45.67
9/1/10,0.7805,-0.85,-17.4,0.6463,-0.74,10.41,46.65,-0.6,1.2,112.7,0,45.67
9/2/10,0.7798,-0.09,-17.49,0.6496,0.51,10.92,46.58,-0.19,1.01,112.55,-0.13,45.54
9/3/10,0.7761,-0.47,-17.96,0.6472,-0.37,10.55,46.82,-0.15,0.86,112.65,0.09,45.62
9/7/10,0.786,1.28,-16.68,0.653,0.9,11.45,46.5,0.52,1.38,112.57,-0.07,45.55
9/8/10,0.7857,-0.04,-16.72,0.6446,-1.29,10.16,46.3,-0.68,0.7,112.65,0.07,45.62
9/9/10,0.7869,0.15,-16.57,0.6473,0.42,10.58,46.28,-0.43,0.27,112.4,-0.22,45.4
9/10/10,0.7855,-0.18,-16.75,0.6499,0.4,10.98,46.26,-0.04,0.23,112.4,0,45.4
9/13/10,0.7758,-1.23,-17.98,0.6466,-0.51,10.47,46.15,-0.04,0.19,112.4,0,45.4
9/14/10,0.7684,-0.95,-18.94,0.6427,-0.6,9.87,46.23,-0.24,-0.05,112.4,0,45.4
9/15/10,0.7688,0.05,-18.88,0.6393,-0.53,9.34,46.14,0.17,0.12,112.45,0.04,45.45
9/16/10,0.7646,-0.55,-19.43,0.6405,0.19,9.53,45.88,-0.2,-0.08,112.28,-0.15,45.3
9/17/10,0.7665,0.25,-19.18,0.6396,-0.14,9.39,45.65,-0.56,-0.64,112.4,0.11,45.4
9/20/10,0.7649,-0.21,-19.39,0.6425,0.45,9.84,45.59,-0.5,-1.14,112.35,-0.04,45.36
9/21/10,0.7613,-0.47,-19.86,0.643,0.08,9.92,45.56,-0.13,-1.27,112.36,0.01,45.37
9/22/10,0.7471,-1.87,-21.73,0.639,-0.62,9.3,45.56,-0.07,-1.34,112.36,0,45.37
9/23/10,0.7494,0.31,-21.42,0.636,-0.47,8.83,45.1,0,-1.34,112.35,-0.01,45.36
9/24/10,0.7421,-0.97,-22.39,0.6318,-0.66,8.17,44.94,-1.01,-2.35,112.15,-0.18,45.18
9/27/10,0.7421,0,-22.39,0.6309,-0.14,8.03,45.04,-0.36,-2.71,111.75,-0.36,44.82
9/28/10,0.7362,-0.8,-23.19,0.6326,0.27,8.3,44.8,0.22,-2.49,111.75,0,44.82
9/29/10,0.7332,-0.41,-23.6,0.6324,-0.03,8.26,44.56,-0.53,-3.02,111.74,-0.01,44.81
9/30/10,0.7352,0.27,-23.32,0.6357,0.52,8.79,44.41,-0.54,-3.56,111.7,-0.04,44.78
10/1/10,0.7271,-1.1,-24.43,0.6318,-0.61,8.17,44.55,-0.34,-3.9,111.75,0.04,44.82
10/4/10,0.7306,0.48,-23.94,0.631,-0.13,8.05,44.46,0.32,-3.58,111.7,-0.04,44.78
10/5/10,0.7229,-1.05,-25,0.6283,-0.43,7.62,44.25,-0.2,-3.78,111.58,-0.11,44.67
10/6/10,0.7182,-0.65,-25.65,0.6288,0.08,7.7,44.21,-0.47,-4.25,111.7,0.11,44.78
10/7/10,0.7183,0.01,-25.63,0.6277,-0.17,7.52,44.39,-0.09,-4.34,111.68,-0.02,44.76
10/8/10,0.7182,-0.01,-25.65,0.6269,-0.13,7.39,44.55,0.41,-3.93,111.65,-0.03,44.73
10/12/10,0.7222,0.56,-25.09,0.633,0.97,8.37,44.35,0.36,-3.57,111.6,-0.04,44.69
10/13/10,0.7161,-0.84,-25.94,0.6312,-0.28,8.08,44.05,-0.45,-4.02,111.7,0.09,44.78
10/14/10,0.7109,-0.73,-26.66,0.6253,-0.93,7.15,44.15,-0.68,-4.7,111.7,0,44.78
10/15/10,0.7144,0.49,-26.17,0.6239,-0.22,6.92,44.26,0.23,-4.47,111.75,0.04,44.82
10/18/10,0.7154,0.14,-26.03,0.6287,0.77,7.69,44.3,0.25,-4.22,111.67,-0.07,44.75
10/19/10,0.7232,1.09,-24.94,0.6354,1.07,8.76,44.25,0.09,-4.13,111.8,0.12,44.87
10/20/10,0.7169,-0.87,-25.81,0.6306,-0.76,8,44.25,-0.11,-4.24,111.67,-0.12,44.75
10/21/10,0.7157,-0.17,-25.98,0.6348,0.67,8.67,44.52,0,-4.24,111.7,0.03,44.78
10/22/10,0.7192,0.49,-25.49,0.6379,0.49,9.16,44.39,0.61,-3.63,111.64,-0.05,44.73
10/25/10,0.715,-0.58,-26.07,0.635,-0.45,8.7,44.54,-0.29,-3.92,111.65,0.01,44.73
10/26/10,0.7208,0.81,-25.26,0.6301,-0.77,7.93,44.4,0.34,-3.58,111.67,0.02,44.75
10/27/10,0.7253,0.62,-24.64,0.6336,0.56,8.49,44.36,-0.31,-3.89,111.53,-0.13,44.63
10/28/10,0.7179,-1.02,-25.66,0.6272,-1.01,7.48,44.44,-0.09,-3.98,111.6,0.06,44.69
10/29/10,0.7197,0.25,-25.41,0.6242,-0.48,7,44.36,0.18,-3.8,111.6,0,44.69
11/1/10,0.72,0.04,-25.36,0.6231,-0.18,6.82,44,-0.18,-3.98,111.65,0.04,44.73
11/2/10,0.713,-0.97,-26.34,0.6246,0.24,7.06,44.38,-0.81,-4.79,111.65,0,44.73
11/3/10,0.7136,0.08,-26.25,0.6219,-0.43,6.63,44.08,0.86,-3.93,111.65,0,44.73
11/4/10,0.703,-1.49,-27.74,0.6142,-1.24,5.39,43.9,-0.68,-4.61,111.55,-0.09,44.65
11/5/10,0.7126,1.37,-26.37,0.6169,0.44,5.83,44.29,-0.41,-5.02,111.4,-0.13,44.51
11/8/10,0.718,0.76,-25.62,0.6192,0.37,6.21,44.25,0.89,-4.13,111.48,0.07,44.58
11/9/10,0.7212,0.45,-25.17,0.6231,0.63,6.84,44.28,-0.09,-4.22,111.58,0.09,44.67
11/10/10,0.7284,1,-24.17,0.6222,-0.14,6.69,44.78,0.07,-4.15,111.62,0.04,44.71
11/12/10,0.7299,0.21,-23.97,0.6184,-0.61,6.08,45.11,1.13,-3.02,111.6,-0.02,44.69
11/15/10,0.7345,0.63,-23.33,0.6225,0.66,6.74,45.51,0.74,-2.28,111.68,0.07,44.76
11/16/10,0.7398,0.72,-22.61,0.6297,1.16,7.9,45.09,0.89,-1.39,111.68,0,44.76
11/17/10,0.7377,-0.28,-22.9,0.6273,-0.38,7.52,45.14,-0.92,-2.31,111.45,-0.21,44.56
11/18/10,0.7343,-0.46,-23.36,0.6246,-0.43,7.09,45.25,0.11,-2.2,111.65,0.18,44.74
11/19/10,0.7324,-0.26,-23.62,0.6265,0.3,7.39,45.48,0.24,-1.96,111.65,0,44.74
11/22/10,0.7346,0.3,-23.32,0.6277,0.19,7.58,45.56,0.51,-1.45,111.35,-0.27,44.47
11/23/10,0.7469,1.67,-21.64,0.632,0.69,8.27,45.72,0.18,-1.27,111.3,-0.04,44.42
11/24/10,0.7491,0.29,-21.35,0.634,0.32,8.59,45.82,0.35,-0.92,111.2,-0.09,44.33
11/26/10,0.7551,0.8,-20.55,0.6404,1.01,9.6,45.8,0.22,-0.7,111.42,0.2,44.53
11/29/10,0.7638,1.15,-19.39,0.6428,0.37,9.97,45.83,-0.04,-0.74,111.4,-0.02,44.51
11/30/10,0.7671,0.43,-18.96,0.6419,-0.14,9.83,45.29,0.07,-0.67,111.35,-0.04,44.47
12/1/10,0.7605,-0.86,-19.82,0.6409,-0.16,9.67,45.09,-1.18,-1.85,111.14,-0.19,44.28
12/2/10,0.756,-0.59,-20.41,0.6406,-0.05,9.63,44.9,-0.44,-2.29,111.22,0.07,44.35
12/3/10,0.7481,-1.04,-21.46,0.636,-0.72,8.91,44.89,-0.42,-2.71,111.23,0.01,44.36
12/6/10,0.7533,0.7,-20.76,0.6378,0.28,9.19,44.7,-0.02,-2.73,111.15,-0.07,44.29
12/7/10,0.7506,-0.36,-21.12,0.6328,-0.78,8.41,45,-0.42,-3.15,111.1,-0.04,44.24
12/8/10,0.7552,0.61,-20.51,0.6332,0.06,8.47,45.13,0.67,-2.48,110.85,-0.23,44.02
12/9/10,0.7572,0.26,-20.25,0.6356,0.38,8.85,45.1,0.29,-2.19,110.83,-0.02,44
12/10/10,0.7552,-0.26,-20.51,0.6326,-0.47,8.38,45.18,-0.07,-2.26,110.9,0.06,44.06
12/13/10,0.7469,-1.1,-21.61,0.6296,-0.47,7.9,45.01,0.18,-2.08,110.84,-0.05,44.01
12/14/10,0.7465,-0.05,-21.66,0.6331,0.56,8.46,45.38,-0.38,-2.46,110.71,-0.12,43.89
12/15/10,0.7515,0.67,-20.99,0.6405,1.17,9.63,45.54,0.82,-1.64,110.85,0.13,44.02
12/16/10,0.7572,0.76,-20.23,0.6405,0,9.63,45.16,0.35,-1.29,111,0.14,44.15
12/17/10,0.7602,0.4,-19.84,0.646,0.86,10.49,45.4,-0.83,-2.12,111.05,0.05,44.2
12/20/10,0.762,0.24,-19.6,0.6443,-0.26,10.23,45.19,0.53,-1.59,111.15,0.09,44.29
12/21/10,0.7616,-0.05,-19.65,0.6467,0.37,10.6,45.05,-0.46,-2.05,111.2,0.04,44.33
12/22/10,0.764,0.32,-19.34,0.6498,0.48,11.08,45.06,-0.31,-2.36,111.18,-0.02,44.31
12/23/10,0.7633,-0.09,-19.43,0.6494,-0.06,11.02,45.26,0.02,-2.34,110.89,-0.26,44.05
12/27/10,0.7607,-0.34,-19.77,0.6501,0.11,11.12,45,0.44,-1.9,111.15,0.23,44.29
12/28/10,0.7621,0.18,-19.59,0.651,0.14,11.26,44.97,-0.57,-2.47,110.9,-0.22,44.06
12/29/10,0.7586,-0.46,-20.05,0.6467,-0.66,10.6,44.8,-0.07,-2.54,110.93,0.03,44.09
12/30/10,0.7536,-0.66,-20.7,0.6497,0.46,11.06,44.59,-0.38,-2.92,110.9,-0.03,44.06
1/3/11,0.7479,-0.76,-21.46,0.6456,-0.63,10.43,44.9,-0.47,-3.39,110.9,0,44.06
1/4/11,0.7515,0.48,-20.98,0.6416,-0.62,9.81,45.35,0.7,-2.69,110.8,-0.09,43.97
1/5/11,0.7592,1.02,-19.95,0.6453,0.58,10.39,45.15,1,-1.69,110.8,0,43.97
1/6/11,0.7676,1.11,-18.85,0.6456,0.05,10.44,45.35,-0.44,-2.13,110.78,-0.02,43.96
1/7/11,0.7726,0.65,-18.2,0.6427,-0.45,9.99,45.36,0.44,-1.69,110.8,0.02,43.97
1/10/11,0.7725,-0.01,-18.21,0.6417,-0.16,9.83,45.08,0.02,-1.67,110.75,-0.05,43.93
1/11/11,0.7705,-0.26,-18.47,0.6399,-0.28,9.55,45.02,-0.62,-2.29,110.6,-0.14,43.79
1/12/11,0.7653,-0.67,-19.14,0.6363,-0.56,8.99,45.02,-0.13,-2.42,110.7,0.09,43.88
1/13/11,0.7483,-2.22,-21.37,0.6301,-0.97,8.02,45.41,0,-2.42,110.72,0.02,43.9
1/14/11,0.7503,0.27,-21.1,0.63,-0.02,8,45.32,0.87,-1.55,110.72,0,43.9
1/18/11,0.7463,-0.53,-21.63,0.625,-0.79,7.21,45.5,-0.2,-1.75,110.78,0.05,43.96
1/19/11,0.741,-0.71,-22.34,0.6254,0.06,7.27,45.77,0.4,-1.35,110.78,0,43.96
1/20/11,0.7439,0.39,-21.95,0.6299,0.72,7.99,45.58,0.59,-0.76,110.9,0.11,44.06
1/21/11,0.7363,-1.02,-22.97,0.6251,-0.76,7.23,45.51,-0.42,-1.18,111,0.09,44.15
1/24/11,0.7324,-0.53,-23.5,0.6252,0.02,7.24,45.7,-0.15,-1.33,110.82,-0.16,43.99
1/25/11,0.7329,0.07,-23.43,0.6322,1.12,8.36,45.46,0.42,-0.91,110.85,0.03,44.02
1/26/11,0.7306,-0.31,-23.75,0.6295,-0.43,7.94,45.68,-0.53,-1.44,110.75,-0.09,43.93
1/27/11,0.7306,0,-23.75,0.6287,-0.13,7.81,45.83,0.48,-0.96,111.05,0.27,44.2
1/28/11,0.7349,0.59,-23.16,0.6314,0.43,8.24,45.92,0.33,-0.63,111.05,0,44.2
1/31/11,0.7291,-0.79,-23.95,0.6234,-1.27,6.97,45.65,0.2,-0.43,110.85,-0.18,44.02
2/1/11,0.725,-0.56,-24.51,0.6202,-0.51,6.46,45.55,-0.59,-1.02,110.75,-0.09,43.93
2/2/11,0.7257,0.1,-24.41,0.6185,-0.27,6.18,45.66,-0.22,-1.24,110.9,0.14,44.06
2/3/11,0.7324,0.92,-23.49,0.6189,0.06,6.25,45.6,0.24,-1,110.8,-0.09,43.97
2/4/11,0.7362,0.52,-22.97,0.6215,0.42,6.67,45.35,-0.13,-1.13,110.7,-0.09,43.88
2/7/11,0.7376,0.19,-22.78,0.6207,-0.13,6.54,45.15,-0.55,-1.68,110.75,0.05,43.93
2/8/11,0.7306,-0.95,-23.73,0.6215,0.13,6.67,45.36,-0.44,-2.12,110.92,0.15,44.08
2/9/11,0.7306,0,-23.73,0.6215,0,6.67,45.64,0.47,-1.65,110.9,-0.02,44.06
2/10/11,0.7333,0.37,-23.36,0.6199,-0.26,6.41,45.6,0.62,-1.03,110.98,0.07,44.14
2/11/11,0.7396,0.86,-22.5,0.6255,0.9,7.31,45.44,-0.09,-1.12,111,0.02,44.16
2/14/11,0.7422,0.35,-22.15,0.6241,-0.22,7.09,45.41,-0.35,-1.47,110.75,-0.23,43.93
2/15/11,0.7411,-0.15,-22.3,0.62,-0.66,6.43,45.4,-0.07,-1.54,110.75,0,43.93
2/16/11,0.7382,-0.39,-22.69,0.6225,0.4,6.84,45.25,-0.02,-1.56,110.75,0,43.93
2/17/11,0.7346,-0.49,-23.18,0.6184,-0.66,6.18,45.1,-0.33,-1.89,110.75,0,43.93
2/18/11,0.7314,-0.44,-23.61,0.6156,-0.45,5.73,45.15,-0.33,-2.22,110.85,0.09,44.02
2/22/11,0.732,0.08,-23.53,0.62,0.71,6.44,45.06,0.11,-2.11,110.9,0.05,44.07
2/23/11,0.7268,-0.71,-24.24,0.6165,-0.56,5.88,45.4,-0.2,-2.31,110.65,-0.23,43.84
2/24/11,0.725,-0.25,-24.49,0.6209,0.71,6.59,45.26,0.76,-1.55,110.74,0.08,43.92
2/25/11,0.7269,0.26,-24.23,0.622,0.18,6.77,45.18,-0.31,-1.86,110.75,0.01,43.93
2/28/11,0.725,-0.26,-24.49,0.6155,-1.05,5.72,44.82,-0.18,-2.04,110.75,0,43.93
3/1/11,0.724,-0.14,-24.63,0.6132,-0.37,5.35,44.81,-0.8,-2.84,110.7,-0.05,43.89
3/2/11,0.721,-0.41,-25.04,0.6131,-0.02,5.33,45.04,-0.02,-2.86,110.7,0,43.89
3/3/11,0.717,-0.55,-25.59,0.6148,0.28,5.61,44.89,0.51,-2.35,110.65,-0.05,43.84
3/4/11,0.7152,-0.25,-25.85,0.6154,0.1,5.71,44.95,-0.33,-2.68,110.35,-0.27,43.57
3/7/11,0.7155,0.04,-25.8,0.6171,0.28,5.98,45.03,0.13,-2.55,110.25,-0.09,43.48
3/8/11,0.7188,0.46,-25.34,0.6187,0.26,6.24,44.88,0.18,-2.37,110,-0.23,43.25
3/9/11,0.7191,0.04,-25.3,0.6172,-0.24,6,45.17,-0.33,-2.7,109.95,-0.05,43.21
3/10/11,0.7234,0.6,-24.7,0.6225,0.86,6.86,45.24,0.65,-2.05,109.98,0.03,43.23
3/11/11,0.7213,-0.29,-24.99,0.6237,0.19,7.05,44.99,0.16,-1.89,110,0.02,43.25
3/14/11,0.7156,-0.79,-25.78,0.618,-0.91,6.14,45.22,-0.55,-2.44,110.15,0.14,43.39
3/15/11,0.7159,0.04,-25.74,0.6225,0.73,6.87,45,0.51,-1.93,110.4,0.23,43.61
3/16/11,0.7183,0.34,-25.41,0.6239,0.22,7.09,45.12,-0.49,-2.42,110.15,-0.23,43.39
3/17/11,0.7132,-0.71,-26.12,0.6195,-0.71,6.39,45.06,0.27,-2.15,110.3,0.14,43.52
3/18/11,0.7072,-0.84,-26.96,0.6178,-0.27,6.11,44.98,-0.13,-2.28,110.4,0.09,43.62
3/21/11,0.705,-0.31,-27.27,0.6144,-0.55,5.56,44.95,-0.18,-2.46,110.35,-0.05,43.57
3/22/11,0.7036,-0.2,-27.47,0.6102,-0.68,4.88,44.8,-0.07,-2.53,110.3,-0.05,43.52
3/23/11,0.708,0.63,-26.84,0.6155,0.87,5.75,44.69,-0.33,-2.86,110.35,0.05,43.57
3/24/11,0.7042,-0.54,-27.38,0.6189,0.55,6.3,44.6,-0.25,-3.11,110.3,-0.05,43.52
3/25/11,0.707,0.4,-26.98,0.6217,0.45,6.75,44.8,-0.2,-3.31,110.3,0,43.52
3/28/11,0.709,0.28,-26.7,0.6241,0.39,7.14,44.7,0.45,-2.86,110.35,0.05,43.57
3/29/11,0.7097,0.1,-26.6,0.6257,0.26,7.39,44.75,-0.22,-3.08,110.35,0,43.57
3/30/11,0.7095,-0.03,-26.63,0.6235,-0.35,7.04,44.54,0.11,-2.97,110.3,-0.05,43.52
3/31/11,0.7051,-0.62,-27.25,0.6231,-0.06,6.98,44.44,-0.47,-3.44,110.37,0.06,43.59
4/1/11,0.7035,-0.23,-27.47,0.6199,-0.51,6.46,44.3,-0.23,-3.67,110.3,-0.06,43.52
4/4/11,0.7032,-0.04,-27.52,0.62,0.02,6.48,44.3,-0.32,-3.99,110.35,0.05,43.57
4/5/11,0.7027,-0.07,-27.59,0.6142,-0.94,5.54,44.06,0,-3.99,110.3,-0.05,43.52
4/6/11,0.6977,-0.71,-28.3,0.613,-0.2,5.35,44.18,-0.54,-4.53,110.2,-0.09,43.43
4/7/11,0.6999,0.32,-27.98,0.6133,0.05,5.4,44.05,0.27,-4.26,110.33,0.12,43.55
4/8/11,0.6927,-1.03,-29.01,0.612,-0.21,5.19,44.33,-0.29,-4.55,110.35,0.02,43.57
4/11/11,0.6919,-0.12,-29.13,0.6103,-0.28,4.91,44.17,0.64,-3.91,110.25,-0.09,43.48
4/12/11,0.6918,-0.01,-29.14,0.6149,0.75,5.66,44.46,-0.36,-4.27,110.35,0.09,43.57
4/13/11,0.6908,-0.14,-29.29,0.6141,-0.13,5.53,44.39,0.66,-3.61,110.35,0,43.57
4/14/11,0.6914,0.09,-29.2,0.6116,-0.41,5.12,44.26,-0.16,-3.77,110.35,0,43.57
4/15/11,0.6924,0.14,-29.06,0.6126,0.16,5.29,44.36,-0.29,-4.06,110.35,0,43.57
4/18/11,0.7037,1.63,-27.42,0.6162,0.59,5.88,44.49,0.23,-3.83,110.35,0,43.57
4/19/11,0.6984,-0.75,-28.18,0.6129,-0.54,5.34,44.33,0.29,-3.54,110.35,0,43.57
